ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Customer_Tenure,Total_Spending,Age,Total_Purchases,Average_Spending_Per_Purchase
10476,1958,Graduation,Married,67267.0,0,1,2014-05-13,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,3,11,0,3854,251,66,11,22.818181818181817
5948,1975,Graduation,Single,57338.0,0,1,2014-04-29,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,3,11,0,3868,237,49,12,19.75
9140,1960,2n Cycle,Together,50523.0,1,1,2013-12-25,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,3,11,0,3993,91,64,8,11.375
10258,1965,Master,Single,35791.0,2,1,2013-06-05,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0,4196,35,59,6,5.833333333333333
5675,1960,PhD,Other,50611.0,0,1,2012-04-10,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,0,4617,493,64,22,22.40909090909091
4743,1969,PhD,Married,56242.0,0,1,2013-03-03,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,3,11,0,4290,971,55,28,34.67857142857143
8805,1960,Graduation,Single,48904.0,0,1,2012-02-12,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,3,11,0,4675,371,64,17,21.823529411764707
1542,1975,Graduation,Single,56243.0,1,2,2013-12-30,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,3,11,0,3988,396,49,20,19.8
6770,1985,Graduation,Married,21355.0,1,0,2013-08-20,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,3,11,1,4120,68,39,7,9.714285714285714
8773,1971,Master,Together,57420.0,0,1,2013-06-25,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,3,11,0,4176,322,53,15,21.466666666666665
10475,1970,Master,Together,51381.5,0,1,2013-01-04,39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,3,11,0,4348,317,54,14,22.642857142857142
10420,1955,Master,Other,46390.0,0,1,2014-05-05,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,3,11,0,3862,222,69,10,22.2
7514,1956,2n Cycle,Together,54342.0,1,1,2013-03-07,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,3,11,0,4286,177,68,12,14.75
2902,1958,Graduation,Together,51381.5,1,1,2012-03-09,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,3,11,0,4649,45,66,5,9.0
4345,1964,2n Cycle,Single,51381.5,1,1,2014-12-01,49,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,3652,21,60,4,5.25
793,1973,Graduation,Married,20895.0,1,0,2012-06-10,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,3,11,0,4556,45,51,6,7.5
10909,1948,Graduation,Married,92344.0,0,0,2014-01-15,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,3,11,0,3972,1899,76,20,94.95
3769,1972,PhD,Together,51381.5,1,0,2014-02-03,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,3953,42,52,5,8.4
8702,1976,2n Cycle,Together,26907.0,1,1,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,3,11,0,4120,22,48,6,3.6666666666666665
4791,1980,Graduation,Together,44964.0,1,1,2012-12-16,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,4367,41,44,5,8.2
2963,1979,Graduation,Together,75507.0,0,0,2014-02-05,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,3951,1440,45,21,68.57142857142857
8216,1972,Master,Married,53761.0,1,1,2013-11-10,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,3,11,0,4038,325,52,17,19.11764705882353
8140,1973,Graduation,Together,22682.0,1,0,2013-03-10,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,3,11,0,4283,95,51,10,9.5
10146,1972,PhD,Together,38887.0,1,0,2014-02-03,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,3953,42,52,5,8.4
5289,1975,2n Cycle,Single,41658.0,1,1,2012-09-11,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,3,11,0,4463,72,49,6,12.0
2587,1972,PhD,Married,29791.0,1,0,2014-05-15,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,3,11,0,3852,20,52,7,2.857142857142857
4405,1956,Master,Married,63915.0,0,2,2013-07-30,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,3,11,0,4141,789,68,23,34.30434782608695
8663,1974,Graduation,Other,39996.0,1,1,2014-05-22,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0,3845,15,50,4,3.75
2589,1972,Graduation,Other,26759.0,1,0,2014-07-02,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,3,11,0,3804,59,52,8,7.375
3421,1968,Master,Other,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,4241,908,56,22,41.27272727272727
10490,1969,PhD,Married,51039.0,1,1,2012-10-12,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,3,11,0,4432,417,55,14,29.785714285714285
4094,1961,Graduation,Married,60544.0,1,1,2012-08-25,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,4480,289,63,15,19.266666666666666
9958,1972,Graduation,Married,65685.0,0,1,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0,3899,769,52,21,36.61904761904762
2534,1953,Graduation,Married,37716.0,0,1,2014-04-21,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,3,11,0,3876,188,71,10,18.8
4188,1957,Graduation,Single,36864.0,0,1,2012-08-13,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,3,11,1,4492,354,67,14,25.285714285714285
6613,1970,Master,Married,44511.0,1,0,2012-12-10,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,3,11,0,4373,727,54,26,27.96153846153846
10827,1967,PhD,Married,36947.0,1,1,2012-07-08,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,3,11,0,4528,146,57,11,13.272727272727273
5491,1951,Master,Together,47352.0,0,1,2013-11-04,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,3,11,0,4044,319,73,16,19.9375
8402,1953,Master,Married,67087.0,0,1,2013-12-17,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,3,11,0,4001,794,71,22,36.09090909090909
8783,1950,Graduation,Married,57045.0,0,1,2012-08-09,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,3,11,0,4496,454,74,18,25.22222222222222
10010,1953,PhD,Other,36957.0,1,1,2012-06-09,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,3,11,1,4557,152,71,11,13.818181818181818
618,1977,PhD,Married,69389.0,0,1,2012-09-28,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,3,11,0,4446,797,47,22,36.22727272727273
9121,1972,Graduation,Married,80134.0,1,0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,4212,1690,52,16,105.625
361,1969,Master,Married,43142.0,1,1,2014-02-18,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,3938,20,55,4,5.0
4310,1944,Graduation,Married,80589.0,0,0,2014-01-22,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,3,11,1,3965,1428,80,21,68.0
2678,1990,Graduation,Single,34412.0,1,0,2013-02-13,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,3,11,0,4308,209,34,11,19.0
6376,1979,Graduation,Single,57537.0,1,0,2013-10-06,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,3,11,0,4073,545,45,19,28.68421052631579
524,1966,Basic,Together,22634.0,0,0,2013-01-16,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,4336,96,58,6,16.0
10341,1948,Graduation,Together,51315.0,0,0,2014-02-23,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,3,11,0,3933,222,76,10,22.2
5654,1972,Graduation,Married,36026.0,2,1,2014-03-16,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,3,11,0,3912,61,52,7,8.714285714285714
4098,1973,Graduation,Married,24639.0,1,1,2014-01-28,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,3,11,0,3959,44,51,9,4.888888888888889
5824,1972,PhD,Together,34578.0,2,1,2014-11-04,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,3679,8,52,4,2.0
7000,1972,2n Cycle,Single,65704.0,0,0,2013-10-13,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,3,11,0,4066,817,52,23,35.52173913043478
2561,1966,Graduation,Single,63810.0,0,1,2012-11-11,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,3,11,0,4402,1371,58,23,59.608695652173914
5229,1969,PhD,Together,54132.0,0,1,2014-02-16,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,3940,42,55,5,8.4
4086,1959,Graduation,Married,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,4355,60,65,5,12.0
2428,1970,Graduation,Married,28164.0,1,0,2013-04-05,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,4257,78,54,9,8.666666666666666
8254,1974,PhD,Married,34596.0,1,0,2013-04-13,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,4249,23,50,4,5.75
2836,1972,PhD,Married,43269.0,1,0,2013-09-16,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,4093,19,52,4,4.75
8418,1958,2n Cycle,Single,38741.0,1,1,2014-03-30,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,3,11,0,3898,61,66,7,8.714285714285714
1362,1972,Graduation,Single,31907.0,0,0,2013-04-03,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,3,11,0,4259,449,52,14,32.07142857142857
7152,1983,Master,Married,27100.0,1,0,2013-05-04,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,3,11,0,4228,37,41,5,7.4
10033,1973,2n Cycle,Other,31163.0,1,0,2014-02-13,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,3943,38,51,5,7.6
9349,1985,Graduation,Married,92533.0,0,0,2013-12-19,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,3,11,0,3999,1131,39,23,49.17391304347826
274,1973,Graduation,Single,34853.0,1,1,2013-12-23,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,3995,34,51,7,4.857142857142857
3388,1967,Graduation,Other,70844.0,1,1,2013-10-30,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,3,11,0,4049,294,57,17,17.294117647058822
922,1979,2n Cycle,Married,31086.0,1,1,2013-04-05,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,3,11,0,4257,48,45,6,8.0
8588,1961,Graduation,Married,60544.0,1,1,2012-08-25,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,4480,289,63,15,19.266666666666666
2518,1986,2n Cycle,Together,20491.0,0,0,2013-01-25,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,3,11,0,4327,30,38,4,7.5
574,1964,Graduation,Married,42523.0,0,0,2014-04-23,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,3,11,0,3874,125,60,7,17.857142857142858
3220,1983,Graduation,Married,39922.0,1,0,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0,4307,156,41,9,17.333333333333332
5967,1952,Graduation,Together,33402.0,1,1,2013-07-18,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,4153,70,72,9,7.777777777777778
1183,1949,Master,Married,36408.0,1,1,2013-09-21,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,3,11,0,4088,22,75,4,5.5
6856,1979,Graduation,Together,21645.0,1,0,2012-03-09,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,3,11,1,4649,65,45,9,7.222222222222222
4530,1948,Master,Other,78427.0,0,0,2012-10-24,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,3,11,1,4420,1930,76,23,83.91304347826087
1553,1946,Graduation,Together,82657.0,0,0,2013-09-27,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,3,11,0,4082,2283,78,23,99.26086956521739
4682,1958,Graduation,Married,51876.0,0,0,2013-10-15,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,3,11,0,4064,310,66,13,23.846153846153847
8204,1971,2n Cycle,Married,78041.0,0,0,2012-12-16,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,3,11,0,4367,1319,53,18,73.27777777777777
5221,1957,Graduation,Married,52852.0,0,1,2012-01-12,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,3,11,0,4706,879,67,26,33.80769230769231
1232,1982,PhD,Together,70038.0,0,0,2013-10-25,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,3,11,0,4054,1244,42,17,73.17647058823529
1927,1973,2n Cycle,Together,69401.0,0,1,2014-03-23,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,3,11,0,3905,690,51,17,40.588235294117645
5788,1972,Graduation,Together,46053.0,1,0,2013-02-17,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,3,11,0,4304,209,52,12,17.416666666666668
6652,1965,Graduation,Married,77343.0,0,0,2014-09-06,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,3,11,0,3738,1134,59,17,66.70588235294117
6246,1953,Graduation,Single,73892.0,0,0,2013-11-13,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,3,11,1,4035,1507,71,23,65.52173913043478
5975,1967,PhD,Single,40304.0,1,0,2013-09-30,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,3,11,0,4079,57,57,6,9.5
6875,1965,PhD,Together,32727.0,0,0,2012-08-28,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,3,11,0,4477,529,59,17,31.11764705882353
4399,1969,Graduation,Together,68695.0,0,0,2014-06-25,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,3,11,0,3811,1091,55,16,68.1875
4042,1971,Graduation,Other,43300.0,0,1,2012-10-13,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,3,11,1,4431,180,53,11,16.363636363636363
2157,1972,Graduation,Together,26290.0,1,1,2013-12-01,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,3,11,0,4017,77,52,10,7.7
10133,1970,Graduation,Single,93790.0,0,0,2014-12-02,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,3,11,1,3651,2349,54,25,93.96
2525,1974,PhD,Married,38410.0,0,0,2012-09-14,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,3,11,1,4460,534,50,18,29.666666666666668
8233,1950,Master,Other,64866.0,0,1,2014-01-26,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,3,11,0,3961,556,74,21,26.476190476190474
9483,1959,Graduation,Together,57957.0,0,1,2013-08-19,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,3,11,0,4121,637,65,25,25.48
2945,1955,PhD,Together,46015.0,1,1,2014-04-13,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,3,11,0,3884,46,69,5,9.2
10403,1978,Graduation,Together,16531.0,1,0,2014-06-18,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,3,11,0,3818,44,46,9,4.888888888888889
5074,1986,Master,Married,28072.0,1,0,2013-08-07,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,4133,47,38,5,9.4
10524,1963,Master,Other,49476.0,0,1,2013-06-20,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,3,11,0,4181,795,61,22,36.13636363636363
4690,1953,Graduation,Married,50725.0,0,1,2013-02-13,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,3,11,0,4308,586,71,21,27.904761904761905
7521,1952,Graduation,Together,83844.0,0,0,2013-12-05,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0,4013,1574,72,20,78.7
7196,1950,PhD,Married,41145.0,1,1,2014-08-02,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,3,11,0,3773,13,74,4,3.25
4406,1970,Graduation,Together,67419.0,0,1,2013-01-16,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,3,11,0,4336,1471,54,25,58.84
9672,1970,2n Cycle,Married,23162.0,1,1,2013-12-21,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,3,11,0,3997,65,54,8,8.125
4864,1977,Graduation,Married,34380.0,1,0,2013-02-05,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,3,11,0,4316,175,47,12,14.583333333333334
4706,1966,Graduation,Single,34704.0,0,1,2013-04-27,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,4235,40,58,5,8.0
4070,1969,PhD,Married,94871.0,0,2,2012-01-09,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,3,11,1,4709,1078,55,18,59.888888888888886
25,1958,Graduation,Married,65148.0,0,1,2012-11-16,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,3,11,0,4397,1115,66,21,53.095238095238095
3697,1954,Graduation,Together,39898.0,0,1,2013-12-02,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0,4016,134,70,9,14.88888888888889
217,1956,Master,Single,64857.0,0,0,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,3,11,0,4390,1540,68,23,66.95652173913044
4220,1970,PhD,Married,59892.0,0,1,2013-02-11,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,3,11,0,4310,87,54,7,12.428571428571429
5286,1987,Master,Single,41020.0,0,0,2013-10-28,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,3,11,0,4051,217,37,10,21.7
9559,1961,PhD,Married,57072.0,0,1,2014-01-24,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,3,11,0,3963,1034,63,27,38.2962962962963
2849,1979,Graduation,Single,60474.0,0,1,2013-01-04,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,3,11,0,4348,1180,45,31,38.064516129032256
7787,1960,Graduation,Together,62807.0,0,1,2012-08-31,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,3,11,0,4474,819,64,23,35.608695652173914
3102,1981,2n Cycle,Together,19414.0,1,0,2013-10-16,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,4063,32,43,5,6.4
5868,1980,Graduation,Married,19107.0,1,0,2013-08-22,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,3,11,0,4118,46,44,6,7.666666666666667
8370,1976,2n Cycle,Together,75484.0,0,1,2012-02-08,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,3,11,0,4679,1159,48,18,64.38888888888889
9988,1976,Master,Single,70379.0,0,1,2013-03-03,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,3,11,0,4290,860,48,25,34.4
2939,1970,Master,Together,79419.0,0,0,2014-06-22,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,3,11,0,3814,1631,54,15,108.73333333333333
5529,1946,PhD,Together,64014.0,2,1,2014-10-06,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,3,11,0,3708,444,78,22,20.181818181818183
9743,1955,Graduation,Married,76998.0,0,1,2013-11-01,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,3,11,0,4047,1910,69,29,65.86206896551724
5763,1972,Master,Together,49854.0,1,0,2013-10-11,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,3,11,0,4068,380,52,18,21.11111111111111
3478,1971,PhD,Married,60585.0,1,1,2013-06-24,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,3,11,1,4177,736,53,30,24.533333333333335
7494,1950,PhD,Other,42873.0,1,1,2013-01-21,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,3,11,0,4331,269,74,15,17.933333333333334
1763,1988,Graduation,Together,87679.0,0,0,2013-07-27,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,3,11,1,4144,2524,36,29,87.03448275862068
7250,1978,Graduation,Together,57867.0,1,0,2013-01-10,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,3,11,0,4342,612,46,25,24.48
2005,1990,Graduation,Married,35765.0,1,0,2013-11-12,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,3,11,0,4036,75,34,8,9.375
10770,1959,Graduation,Married,65492.0,0,0,2014-01-26,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,3,11,0,3961,1045,65,26,40.19230769230769
6885,1977,Graduation,Other,32952.0,1,0,2013-01-12,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,3,11,0,4340,55,47,6,9.166666666666666
2072,1969,PhD,Together,53374.0,0,1,2012-08-16,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,3,11,1,4489,1064,55,21,50.666666666666664
9463,1959,Graduation,Together,71706.0,0,1,2012-11-13,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,3,11,0,4400,1443,65,25,57.72
6318,1988,Graduation,Married,68487.0,0,0,2013-01-13,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,3,11,0,4339,1366,36,30,45.53333333333333
4093,1975,Master,Together,53253.0,1,1,2013-11-02,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,3,11,0,4046,436,49,19,22.94736842105263
5751,1973,2n Cycle,Other,31163.0,1,0,2014-02-13,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,3943,38,51,5,7.6
3340,1977,Graduation,Married,42014.0,1,0,2012-08-17,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,3,11,1,4488,436,47,20,21.8
3594,1973,Master,Married,54108.0,1,1,2012-05-11,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,3,11,0,4586,747,51,32,23.34375
3584,1955,PhD,Single,49667.0,0,0,2012-08-20,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,0,3,11,1,4485,1396,69,22,63.45454545454545
3643,1974,Master,Married,63206.0,0,0,2014-03-20,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,3,11,0,3908,928,50,14,66.28571428571429
851,1972,Master,Married,57136.0,1,1,2013-09-07,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,3,11,0,4102,642,52,26,24.692307692307693
7706,1975,2n Cycle,Together,46772.0,0,1,2012-07-11,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,3,11,0,4525,1048,49,30,34.93333333333333
3967,1971,PhD,Married,78931.0,0,0,2013-10-25,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,3,11,0,4054,943,53,24,39.291666666666664
10128,1958,Graduation,Together,53977.0,0,1,2013-08-06,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0,4134,907,66,27,33.592592592592595
486,1988,Graduation,Married,84219.0,0,0,2014-02-02,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,3,11,0,3954,1198,36,18,66.55555555555556
9,1975,Master,Single,46098.0,1,1,2012-08-18,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,3,11,0,4487,120,49,11,10.909090909090908
9451,1965,Graduation,Married,73538.0,0,1,2012-11-25,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,3,11,0,4388,1658,59,26,63.76923076923077
9264,1986,Graduation,Married,79529.0,0,0,2014-04-27,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,3,11,0,3870,1638,38,22,74.45454545454545
3865,1977,2n Cycle,Together,20981.0,0,0,2013-04-30,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0,3,11,1,4232,73,47,7,10.428571428571429
2853,1980,Graduation,Single,51766.0,1,0,2014-11-03,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,3,11,0,3680,275,44,12,22.916666666666668
1490,1962,Graduation,Married,55759.0,0,1,2012-11-28,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,3,11,0,4385,854,62,26,32.84615384615385
6310,1978,Graduation,Married,33039.0,1,0,2013-09-09,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,3,11,0,4100,78,46,7,11.142857142857142
10380,1972,Master,Married,37787.0,1,0,2013-09-20,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,3,11,0,4089,106,52,7,15.142857142857142
3887,1970,Graduation,Single,27242.0,1,0,2012-11-11,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,3,11,1,4402,106,54,7,15.142857142857142
4278,1983,PhD,Single,87188.0,0,0,2013-03-06,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,0,3,11,1,4287,1923,41,19,101.21052631578948
8643,1971,Graduation,Together,69930.0,0,0,2013-05-26,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,3,11,0,4206,1662,53,22,75.54545454545455
1998,1976,Graduation,Single,37697.0,1,0,2014-07-02,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0,3804,84,48,7,12.0
10795,1973,PhD,Married,37401.0,1,0,2014-06-05,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,3831,48,51,7,6.857142857142857
11110,1973,Graduation,Single,3502.0,1,0,2013-04-13,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,3,11,0,4249,5,51,0,inf
2408,1976,Graduation,Married,58597.0,1,1,2012-11-20,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,3,11,0,4393,733,48,32,22.90625
